,id,date,url,lenContent,replyCount,retweetCount,likeCount,quoteCount,lang,hasLinks,hasMedia,isRetweeted,isQuoted,viewCount,bookmarkCount,hasHashtags,userId,displayName,userDescription,verified,createDate,followerCount,friendCount,userLocation,rawContent
2267,1259255695003787267,2020-05-09,https://twitter.com/JornalistLateif/status/1259255695003787267,211,0,0,3,0,en,False,False,False,False,,0,False,1107143665179230208,Lateef Lone (لطیف لون),Journalist || #Mng_Editor@Kashmir optimist||Special Correspondent @TameelirshadAge || Reporter @DoonPrime (Dehradun) || #Bylines@Tamil irshad || KashmirAge,False,2019-03-17,794,679,"Handwara, Jammu And Kashmir","#Covid-19(india) 
India""s Covid-19 Positive Cases are increasing day by day &amp; india is Close to 60000 Covid-19 Cases with almost 2000 deaths. Also the no. Of cured people from this virus is near about 18000."
2268,1259255640238817282,2020-05-09,https://twitter.com/KevinOlivasMedi/status/1259255640238817282,77,0,0,1,0,en,True,False,False,False,,0,False,2924299013,Kevin Olivas,News Recruiting Manager Sinclair Broadcast Group RTs do not = endorsements. Cal State Northridge alum.,False,2014-12-16,2761,5000,"Baltimore, MD","Minnesota deaths up 24, to 558, in #COVID-19 pandemic https://t.co/Bd8ViPUjcT"
2269,1259255595439448067,2020-05-09,https://twitter.com/conpsweeney/status/1259255595439448067,211,0,1,0,0,en,True,False,False,False,,0,True,2163322584,Con Sweeney,Social Media Adviser - strategy & applications consulting | content development | teaching & coaching                 Managing Director - Someddi LLC,False,2013-10-29,49029,47702,NYC Area,38         Are you using #socialmedia to meet new people during the #COVID-19 #pandemic?  Read my #blogpost to find out: https://t.co/WsaP2HABtK #amwriting #writingcommunity #writersnetwork #storyteller #writers
2270,1259255517370699777,2020-05-09,https://twitter.com/itcaughtmyeye/status/1259255517370699777,247,0,2,1,0,en,True,False,False,False,,0,True,184995872,Steven ‘Loopy Jet Stream’ Godfrey 🌳,community gardener • photographer • carpenter • anthropocene human • 329ppm • city life • nature life • #BLM • 🌎🔥⏳ • Let's go!,False,2010-08-31,1519,4991,"Vancouver, Canada","All it takes is one: South Korea  “shut down more than 2,100 clubs and bars in the capital after a new cluster of cases emerged, apparently linked to a single individual who had gone out while infected.” 🕺🏽#covid #stayhome  https://t.co/X9ZSY9SDil"
2271,1259255514615230464,2020-05-09,https://twitter.com/ITGuy1959/status/1259255514615230464,139,0,3,1,0,en,False,False,False,True,,0,False,4247374520,IT Guy,"""I May Disapprove of What You Say, But I Will Defend to the Death Your Right to Say It"". JFK Assassination, WWII, Watergate nut. Opinionated.",False,2015-11-15,28656,9289,"St Louis, MO",What would have been our response if early on the scientific community had assessed #COVID as similar in impact to the Hong Kong flu...?  🤔
2272,1259255455215423491,2020-05-09,https://twitter.com/6nsinvt/status/1259255455215423491,287,0,0,0,0,en,False,False,False,True,,0,True,1897239480,"💙 🟧 VOTE BLUE, SAVE WOMEN & DEMOCRACY 🦾🌊","R.N-Retired. Wife to super smart & humble guy, Mom to 4 great kids. Catholic. Pro-Life= #LBGTQ #BLM #resister #SCOTUS #marchforourlives #resistance 🌊 #voteblue",False,2013-09-23,6264,6828,,"Why do @JeromeAdamsMD @SecAzar still have jobs? Because @realDonaldTrump @Mike_Pence are utterly incompetent &amp; fundamentally unfit to run the USA. #VoteThemAllOut2020 #TrumpCrimeSyndicate #GOPCorruptionOverCountry &amp; #VoteBlue #VoteByMail2020 #VoteJoe2020 
#covid #TrumpDepression"
2273,1259255388718813184,2020-05-09,https://twitter.com/A2Indy/status/1259255388718813184,139,0,0,0,0,en,True,False,False,False,,0,True,73650792,A2Indy,"The Ann Arbor Independent.  Ann Arbor's only award-winning, locally-owned, newspaper. Published in print from 2013-2016 in Ann Arbor, Michigan. Now online.",False,2009-09-12,1594,941,"Ann Arbor, Michigan",Locally-sourced #AnnArbor #News: Doctors And Nurses on the #Coronavirus Front https://t.co/Wu3UWi8gbT #annarborva #covid #henryfordhospital
2274,1259255384440811523,2020-05-09,https://twitter.com/MourningAmer/status/1259255384440811523,257,0,1,1,0,en,True,False,False,False,,0,True,1242126941735587840,Mourning America 🔴,We are a non-profit organization whose goal is to memorialize the lives of those who have died from Covid-19. Find us on FB and Insta. 🔴 #MoreThanANumber,False,2020-03-23,80,316,,"@ABCWorldNews A non-profit has been created to build an enduring on-line memorial for all those loved ones we have lost to COVID.  Please come share your loved one's story, in your words, at https://t.co/BFFndYdMsy We cannot forget.  #MoreThanANumber #COVID"
2275,1259255342191579136,2020-05-09,https://twitter.com/NortherlyRose/status/1259255342191579136,304,0,0,1,0,en,False,True,False,False,,0,True,61480724,Autistic Rose,"Discovered I was #Autistic at 58; 63 now. Living life Autistically. Writer, walker, Autistic researcher & Autism activist. Granny. @Autism_R_and_D (They/them)",False,2009-07-30,14316,13507,UK,"Will #BorisJohnson appropriate #NorwichCity’s anthem too? 
‘Stay alert, control the virus, have a little scrimmage,
Keep it low, a splendid rush, bravo, win or die;
Go to work, minions, never mind the danger,
Steady on, now’s your chance,
Oh no! You’ve gone and caught it!’
#Covid https://t.co/Zrnggm023Z"
2276,1259255326077050882,2020-05-09,https://twitter.com/TPE_connect/status/1259255326077050882,224,0,0,0,0,en,True,False,False,False,,0,True,1057148786189824000,www.THEPIGEONEXPRESS.com,News Feed Loop for The Pigeon Express @PigeonExpress_,False,2018-10-30,2479,20,,China admits to 'shortcomings' in healthcare system resulting in exposure of the virus to the world.. #China #Coronavirus #CoronavirusPandemic  #Covid_19 #Pandemic #COVID #COVID19 #COVID2019 #COVIDー19 https://t.co/SzSRgQn5mB
2277,1259255204194762754,2020-05-09,https://twitter.com/IranNigeria/status/1259255204194762754,96,0,0,3,0,en,True,False,False,False,,0,True,1029799806506610688,Embassy of I.R.Iran🇮🇷 in F.R.Nigeria🇳🇬,"🇮🇷حساب رسمی سفارت جمهوری اسلامی ایران-ابوجا
iranemb.abv@mfa.gov.ir
+234-7037740223",False,2018-08-15,1351,147,"Federal Capital Territory, Nig",President Orders Surge in Production of #Iranian_Test_Kits for #COVID-19 https://t.co/ScGtqnxyTJ
2278,1259255195613216768,2020-05-09,https://twitter.com/sometimeredhead/status/1259255195613216768,174,1,0,9,0,en,False,True,False,False,,0,True,43524001,Sometimesredhead,Body positive fat fashionista foodie with a distinctly geeky side! Now also on Mastodon as @sometimesredhead@mastodon.world all others are impersonators.,False,2009-05-30,960,1047,London,Daily Dad Update #covid #covid19 #coronavirus #dad #dadupdate #stayhome  #hospital #nhs #nhsheroes #homefromhospital #oxygen #quarantine #inquarantine https://t.co/nH4xfqH6lm
2279,1259255088641708032,2020-05-09,https://twitter.com/writersroompub/status/1259255088641708032,76,0,0,1,0,en,False,False,False,False,,0,True,607229707,writersroompublishin,"Fiction and non-fiction by journalist, screenwriter and novelist, Alice Charles",False,2012-06-13,1407,2572,,@palty_w @tedcruz Time to welcome the #Covid-19 virus with open arms! #irony
2280,1259255052277071876,2020-05-09,https://twitter.com/nikkiboesch/status/1259255052277071876,65,0,0,0,0,en,False,False,False,False,,0,False,320283370,NBS,Dog is God spelled backwards.,False,2011-06-19,288,1563,Oz....,@vizjourno Can't wait to hear about their #COVID-19  experiences.
2281,1259255032412848128,2020-05-09,https://twitter.com/BaghdadiSoroush/status/1259255032412848128,218,1,0,2,0,en,False,True,False,False,,0,True,1228730688716902400,"Soroush Baghdadi, MD","Pediatric Orthopaedics Fellow @ CHOP, Montefiore alum",False,2020-02-15,756,575,"Philadelphia, PA","#COVID has changed (or rather ruined) a lot of plans. But I, and my family, have been among the luckier ones for sure. AND
Today, I ran my first half-marathon, EVER... #RunWithMaud #AhmaudAubrey https://t.co/mL67RcA3x8"
2282,1259254949906710528,2020-05-09,https://twitter.com/Marys_Miles/status/1259254949906710528,120,0,0,0,0,en,True,False,False,True,,0,False,304976112,James Bruce ن,"£19.15 feeds a child at school for a year with @MarysMeals. Views mine. There are more things in heaven & earth, Horatio, than are dreamt of in your philosophy.",False,2011-05-25,508,465,,@janinedigi ...because the grammatical gender of #covid is what really matters here @GerardAraud https://t.co/OLynZmMmUM
2283,1259254936950489089,2020-05-09,https://twitter.com/LSajbel/status/1259254936950489089,73,0,0,0,0,en,True,False,False,False,,0,True,3907373976,Well-Behaved Women…,"author, professor, swimmer",False,2015-10-15,386,637,,Resources for accurate info on #covid #healthnews https://t.co/TgHxkblxo8
2284,1259254923738386434,2020-05-09,https://twitter.com/DutchReach/status/1259254923738386434,284,0,0,0,0,en,True,False,False,False,,0,True,773169220855136256,Michael Charney,"#DutchReach Project 2 prevent #dooring. Use/Teach/Promote Dutch far-hand opening habit. c DR site 4 int'l grassroots educ, advocacy news. & @dutchreach@masto.ai",False,2016-09-06,485,1026,"Cambridge, MA, USA","How #trump/#gop gross #incompetence  killed &amp; kills US still.
https://t.co/U8FRKz0gFq
#America #patriots #maga(not) #USA #MothersDay #N95masks #pandemic #PPD #masks #Covid #economy #JobsReport #healthcare #publichealth #family #mothers #fathers #seniors #elderly #nurses #VOTEBLUE"
2285,1259254833464266752,2020-05-09,https://twitter.com/mariabattung/status/1259254833464266752,181,0,0,0,0,en,True,False,False,False,,0,True,1634756136,Maria Hochschild,,False,2013-07-31,74,197,Chicago,Curious what consumers are will to spend money on right now? You might be surprised. @RetailDive #retail #COVID-19 #COVID19 #coronavirus #pandemic #cdwsocial https://t.co/zU9fS5fv9E
2286,1259254826678071296,2020-05-09,https://twitter.com/terop/status/1259254826678071296,185,0,0,0,0,en,True,False,False,False,,0,True,15657119,terop,"Futurist, Educator and PhD Candidate (Industries of the Future). Preparing organisations for the risks and opportunities that lie over the horizon.",False,2008-07-30,392,602,"Melbourne, Australia","A few years ago, 3D Printing was the stuff of the future. Today its helping with the reality of the pandemic #3dprinting #pandemic #future #caronavirus #covid-19 https://t.co/d1ovFJB2NB"
2287,1259254700496564227,2020-05-09,https://twitter.com/FarmwrkrJustice/status/1259254700496564227,235,0,3,4,0,en,True,False,False,False,,0,True,15811955,Farmworker Justice,"Empowering #farmworkers to improve immigration policy, jobs, health and access to justice for 40 years. #FarmworkerJustice #HandsThatFeedUs",False,2008-08-11,11926,1586,"Washington, DC","Major #farmworker area, Stanislaus County, hit hard by #COVID-19.  Surprising fact: 72% of positive tests are among ages 21-59.  #Essentialworkers need #testing and protective equipment and #premiumpay [paywall] https://t.co/VfQh3nan6F"
2288,1259254665650241536,2020-05-09,https://twitter.com/trapholizaynews/status/1259254665650241536,181,0,0,0,0,en,True,False,False,False,,0,True,1221603113477591042,trapholizay,News aggregator for hip-hop,False,2020-01-27,28,0,The Internet,"Kevin Love On Cavs' First Day Back In Practice Facility

#clevelandcavaliers #coronavirus #covid-19 #kevinlove #nba #news #practicefacility #reopened #sports
https://t.co/m8Z8AD5y7E"
2289,1259254535375032323,2020-05-09,https://twitter.com/LeslieSGaynor/status/1259254535375032323,274,2,0,15,0,en,False,False,False,True,,0,True,984491710855204864,"Leslie Gaynor, Ph.D.",She/her | @UCSFmac Neuropsychology Postdoctoral Fellow | @UF PhD | @EmoryUniversity Intern | Aging/Dementia | Early detection | 🐭+👵,False,2018-04-12,1545,1192,"San Francisco, CA","3 things that help my #Mentalhealth during #COVID: 
1) Long walks with my dog 🐶
2) Phone calls with friends and family 📞🥰
3) My end-of-the-day chocolate fix (OK also middle-of-the-day, and sometimes breakfast) 🍫

What about you @SeanMTurn, @acetylcolee, and @FuturePhDLinds?"
2290,1259254455821893643,2020-05-09,https://twitter.com/KDHonline/status/1259254455821893643,239,0,0,5,0,en,False,True,False,False,,0,False,241626118,Kemptville District Hospital,"KDH provides acute care hospital services, orthopaedic and other surgical services, an array of specialists' clinics, convalescent care and more.",False,2011-01-22,1556,1863,Kemptville Ontario Canada,Huge thank you to 15 year old Aidan Derouchie for organizing a 50-car cruise past KDH today in tribute to our#HealthcareHeroes. Our staff were very touched by this show of support for their efforts during #COVID-19. https://t.co/d20C3ZglNk
2291,1259254360254615554,2020-05-09,https://twitter.com/c_rochav/status/1259254360254615554,274,0,0,2,0,en,True,False,False,False,,0,True,1116251827337670657,Clara R,"I like Music 🎼, Movies 🎬 and Art 🎨 above all things😊😉",False,2019-04-11,276,683,Madrid (Spain),"🌟🌟JUST BEAUTIFUL🌟🌟 from #PiazzaNavona in #Rome #JacopoMastrangelo playing amazingly with his guitar #TheMission suite by thegreat #enniomorricone via Youtube https://t.co/y93LKUj9Io
#Quarantine #COVID #COVIDー19 #Italy #TogetherAtHome #SocialDistanacing #StayAtHome #pandemia"
2292,1259254350666330112,2020-05-09,https://twitter.com/PassTheBrad/status/1259254350666330112,138,0,0,0,1,en,False,False,False,False,,0,True,727624081411997696,FReSH BReAD 🎨🏠🌿,Lover of art. Renovator of homes. My dad sometimes called me “Bread” and chuckled to himself. 🏳️‍🌈 #Resist,False,2016-05-03,2055,4306,Far from where born,"Americans are waiting in lines for food while farmers are destroying unmarketable crops and livestock. 

#whatswrongwiththispicture
#covid"
2293,1259254226301091842,2020-05-09,https://twitter.com/argiro_jason/status/1259254226301091842,278,0,0,0,0,en,False,False,False,False,,0,True,1247266798011060232,Jason Argiro,"Born Manhattan, BA Cornell University / Philosophy",False,2020-04-06,9,116,,"#SARSCoV2 #COVID19 #COVID #coronavirus #Pandemic #TESTSperMILLION 
Denmark 53,345
Spain 52,781
Belgium 46,649
Ireland 43,493
Italy 41,584
New Zealand 37,957
Norway 36,140
Russia 35,783
Brunei 35,389
Switzerland 35,383
Austria 34,608
Germany 32,891
Australia 31,194
Canada 27,346"
2294,1259254199243673601,2020-05-09,https://twitter.com/steps2survival/status/1259254199243673601,144,0,0,0,0,en,True,False,False,False,,0,True,303516260,NextStepSurvival - Brian D. Hawkins,"The survival blog with direction. Survival, Preparedness, and a little common sense prepping. 

Find my personal acct at @brianDhawkins for https://t.co/OQdA3thog4",False,2011-05-23,668,367,"Belleville, MI 48111",Nine disasters we still aren’t ready for -  Here’s What They’re Worried About Next. https://t.co/Dt3tV1GTp0 via @politico #covid-19 #coronavirus
2295,1259254181027811328,2020-05-09,https://twitter.com/carpet_martin/status/1259254181027811328,209,0,0,2,0,en,False,True,False,False,,0,True,515797767,Carpet Martin,AKA the actor CMJ Taylor. All views expressed are those of my employer. Benevolent Overlord of @britrationals. Do stuff on radio. Hair: model’s own.,False,2012-03-05,2045,3124,"London, England","Boris’s new strategy to be unveiled tomorrow...

- STAY ALERT AGAINST AN INVISIBLE KILLER
- TURNS OUT THE NHS COULD HANDLE IT
- I’M IMMUNE

#Covid19UK #covid #Boris #hammond #savetheNHS https://t.co/Ibyv6z4AcQ"
2296,1259254133770551304,2020-05-09,https://twitter.com/JillianHortonMD/status/1259254133770551304,278,0,1,7,0,en,False,False,False,True,,0,True,1167843938599952384,Dr. Jillian Horton,Doctor. Thinker. Dreamer. Writer @HarperCollinsCa: WE ARE ALL PERFECTLY FINE. Contributor @latimes @globeandmail @cbcideas @torontostar etc. Opinions all mine.,False,2019-08-31,13090,866,Canada ,"Devastating to read.  PSWs + HC aides not only care for but enrich quality of life of our loved ones.  Often, they don't even get a living wage.  They need and deserve #PPE.  Oh, #Canada.  And after #SARS...HOW did we let this happen? 

#COVID #PPE #frontlineworkers @fordnation"
2297,1259254107178754061,2020-05-09,https://twitter.com/HadIt_com/status/1259254107178754061,249,0,0,0,0,en,True,False,False,False,,0,True,28339386,HadIt.com Veteran to Veteran,https://t.co/mI8hy1WNZs Veterans was founded in 1997 to help veterans help each other through the VA Disability Claims Process.,False,2009-04-02,477,141,US,https://t.co/7zlC0cLofV  Marion County Veterans Service Office and the nonprofit Marion County Veterans Helping Veterans housed inside continue to help veteransduring isolation.  #Coronavirus  #FloridaVeteransAssistance #COVID-19Veterans  #HadIt_com
2298,1259254091395588098,2020-05-09,https://twitter.com/energy_psych/status/1259254091395588098,259,0,0,0,0,en,True,False,False,False,,0,True,90247601,ACEP,"The Association for Comprehensive Energy Psychology is the world’s largest EP certifying organization. Our 501c3 promotes research, training & humanitarian aid.",False,2009-11-15,1518,685,"Bryn Mawr, PA","Feeling anxious? Restore calm with breath: Take a quick deep breath in through your nose; hold a few seconds; exhale with a sigh. Follow along:
https://t.co/PtMPULWGLi
 https://t.co/whKFAPXuzz #covid #anxiety #selfhelp #EPtools #selfregulation #shelterinplace"
2299,1259253842098733058,2020-05-09,https://twitter.com/mturner1961/status/1259253842098733058,300,0,0,0,0,en,True,True,False,False,,0,True,4735674029,Michael Turner,🏇🏿Flat 🏁F1/Indycar ⛳️Majors/Ryder Cup ⚽️LFC and bits. Adult Human Male.  Politics is poison.  I only own a TV so I can watch sport. Let’s #StandUpForRacing.,False,2016-01-07,697,1436,"Preston, England, UK","Govt. #roads guidance reminds me horribly of the downright dangerous ""smart motorway"" experiment.  Imagining the congestion just outside the ""school streets"" here in #Preston. [extract - PHOTO] In full at https://t.co/AcjvfMsWjU #covid #corona #lockdown #uk #transport #school https://t.co/J9TDL26YSA"
2300,1259253574988693504,2020-05-09,https://twitter.com/Abubaka40049315/status/1259253574988693504,276,1,0,0,0,en,False,False,False,False,,0,True,1258739514371182594,AbuBakarr Sesay,"Current: Managing Partner at Wazzo Consulting | Business Advisor | Entrepreneur : Africa’s top, SaaS technology-driven company.",False,2020-05-08,47,221,United Kingdom/Africa,"The president of #Sierra Leone Julius Maada Bio yesterday made a stinging accusation against the main opposition (APC) for orchestrating series of violent incidents, exacerbating the political standoff that risk undermine the country’s efforts to fight the #Covid-19 pandemic."
2301,1259253444076023810,2020-05-09,https://twitter.com/June11D/status/1259253444076023810,247,0,0,3,0,en,False,True,False,False,,0,True,1036756723984474112,Junell,"Boy mom, getting through life by laughing at it!",False,2018-09-03,3696,4540,"Grapevine, TX","When the icecream man comes but they dont make Pink Panthers anymore you settle on Tweety Bird and let the other kids order 🤣

#icecreamman #tasteslikemychildhood #bubblegumeyes #boymom #momlife #parenting #covid #corona_19 https://t.co/BzcvsQwhnM"
2302,1259253176219426822,2020-05-09,https://twitter.com/FoxmanMusic/status/1259253176219426822,268,0,0,1,0,en,True,False,False,False,,0,True,92211478,Foxman (Brian Fox),"Songwriter, artist & actor (Netflix) from the Tampa Bay area
'Hit List' (16 songs) is NOW AVAILABLE!
FREE DOWNLOADS:  https://t.co/RiIQAMBL08",False,2009-11-24,1746,1118,"Tampa Bay, FL","THE BEST ANTI-TRUMP AD EVER!!! I found this great article on @MeidasTouch. Follow them for more! 

#Trump #TrumpIsTheSnake #SnakeOilSalesman #TrumpSnakeOil #PsychopthTrump #DiaperDon #MalignantNarcissist #COVID19 #COVID #coronavirus #TheSnake 

https://t.co/3VKMhVNsgy"
2303,1259253160272637954,2020-05-09,https://twitter.com/Serpentine202/status/1259253160272637954,180,0,1,0,1,en,True,False,False,False,,1,True,16892534,Serpentine202,"Too many interests & too little time. Mostly I follow politics, as there is something ghoulishly compelling about train wrecks. I like cats & I read a lot.",False,2008-10-21,32026,32872,Somewhere in Y'all-land,"If You Found That ‘#Plandemic’ Video Convincing, Read This Too 

https://t.co/D7rEAUetT0 via @@VitalsLH

#p2 #news #politics #coronavirus #COVID19 #COVID #pandemic #MAGA #QAnon #RT"
2304,1259634266763399169,2020-05-10,https://twitter.com/Sofiaferreiraw3/status/1259634266763399169,279,1,0,0,0,en,True,False,False,False,,0,True,1254481348837998592,Sofia,,False,2020-04-26,57,133,,"#Covid_19 #lies #covid #COVIDー19 #covid19 #COVID__19 #Plandemic #PoliceBrutality #childrenandcovid19 #endlockdown
Interview with Renee after she was arrested in Sydney and her little boy was ripped out of her arms for peacefully standing in a city street.
https://t.co/TsMkpTmFVh"
2305,1259634195938377730,2020-05-10,https://twitter.com/EmmaRya93596326/status/1259634195938377730,236,0,0,0,0,en,True,True,False,False,,0,True,1202821521745383424,Emma Ryan,"This is EMMA a Blogger, Traveler, Digital Marketer:)
(HOBBIES | Just Dance:D )",False,2019-12-06,27,187,New Zealand ,"#RT @JacobTh85649736: https://t.co/VbBONGMyNj
Unlike most providers, PureVPN puts no caps on your bandwidth consumption so stream all y’want fellas. No limits. 
 #workfromhome
#socialdistancing
#COVID-19
#Privacy https://t.co/47oLEMPgwZ"
2306,1259634185486110720,2020-05-10,https://twitter.com/NomanBasharatH1/status/1259634185486110720,301,0,0,2,0,en,False,True,False,False,,0,True,1259632162652983296,Noman Basharat Hussain,Pakistan Navy poletecnic institute,False,2020-05-10,0,2,,"Major Muhammad Asghar laid his life in the line of duty at #Torkham border in fight against #COVID-19. Evacuated to CMH Peshawar with breathing problems, was put on ventilator but succumbed to Corona Virus. There is no cause bigger than serving the Nation.
#OurMartyrsOurHeroes https://t.co/k60IcSCO9f"
2307,1259634019932819456,2020-05-10,https://twitter.com/mb00gie/status/1259634019932819456,80,0,0,2,0,en,False,True,False,False,,0,False,107847526,MP,"Leo. Travel junkie. Foodie. Realist. Introvert. Witty. Sarcastic. Strong. Black, white, grey. Passive aggressive. Social Media Manager, of my own accounts.",False,2010-01-23,318,1452,Mtl/Lvl,#covid better end by the time the BBQ has to be put away https://t.co/XsoLisXy7S
2308,1259633873106894855,2020-05-10,https://twitter.com/nowever/status/1259633873106894855,223,0,0,0,0,en,False,False,False,False,,0,True,16126275,.,"GTeh. Expertise in technology & critical theory. Hypnotic social medium: cell phones, Apple, mediatronics & archaics. ~ I am not a blue Asian female.",False,2008-09-04,2958,2703,Tkaronto CDN Shield,"#nowever Admit it: every time some famous person dies now, no matter how old, you want to know if cororonavirus killed them #COVIDー19 #covid #Covid_19 #coronavirus #death #LittleRichard #YourGrandmother Also, everyone else."
2309,1259633859697786880,2020-05-10,https://twitter.com/TalentedLadies/status/1259633859697786880,303,0,0,0,0,en,True,True,False,False,,0,False,838239127,Talented Ladies Club,"Brilliant online content, courses and classes that unlock the potential of women. Join our free Lunch & Learn classes https://t.co/aHwAkpDqVg",False,2012-09-21,43784,40616,,What should you do in a crisis? Stop ALL marketing and wait for it to pass? Or plan an interim strategy that will help you to maintain (and grow) market share and sales? Here's three marketing pitfalls you need to avoid and what to do instead in #Covid-19 https://t.co/UHlQkDlbMv https://t.co/ZH6lQLQHYp
2310,1259633748682911745,2020-05-10,https://twitter.com/CarolynRChapman/status/1259633748682911745,119,0,0,0,0,en,True,False,False,False,,0,False,375722063,"Carolyn Chapman, PhD MS","Medical/bioethicist: research ethics, genethics. Research Asst. Prof, NYU Med Ethics; Faculty, Center for Human Genetics/Genomics. Tweets here my own.",False,2011-09-18,516,860,"Rye, NY",U.S. military bans anyone hospitalized for #COVID-19 from enlisting - CBS News ⁦@ASB_Breaking⁩  https://t.co/8JmDEa6431
2311,1259633616847622144,2020-05-10,https://twitter.com/NawazVines/status/1259633616847622144,119,0,0,0,0,en,False,True,False,False,,0,True,1220800078656438273,IhtishamnawazVines,https://t.co/CA7C3dutbt,False,2020-01-24,903,4524,Pakistan,Types of home work done by students.....#MothersDay #HappyMothersDay #COVID #ihtishamnawazVines https://t.co/rvaRciFe9W
2312,1259633532986679297,2020-05-10,https://twitter.com/amrapalimaitra/status/1259633532986679297,201,0,0,1,0,en,True,False,False,False,,0,True,3060655250,Amrapali Maitra,"I write about bodies, illness, & care across cultures. I practice medicine. @BrighamWomens @StanfordMedAlum @PDSoros 🇮🇳 🇺🇸 MD/PhD Anthropology",False,2015-03-04,848,1120,"Massachusetts, USA","@lahirujayatil just donated. Support home care workers, nannies, and housekeepers affected by #covid-19. Chip in to our #Coronavirus Care Fund right now: https://t.co/5TzZ53OjQJ https://t.co/oWu4ToJ5IF"
2313,1259633355609575425,2020-05-10,https://twitter.com/NursicoRN/status/1259633355609575425,144,0,0,0,0,en,False,False,False,False,,0,True,99618951,Awkward Unicorn,"40ish mental health RN, MMJ consultant, pro-cannabis, pro-psychedelics, death w/ dignity, M4A, BLM, photog, writer, lover, mother, & creator. Opinions are mine.",False,2009-12-27,316,197,"Jersey City, NJ","@Marsha34 The hell with COVID, if I don’t get my dog a new bed I’ll diiiiiiiieeeeeee. #covid #Arkansas @tjmaxx #cantfixstupid #ProfitsOverPeople"
2314,1259633339910275074,2020-05-10,https://twitter.com/rakeshk24584133/status/1259633339910275074,120,0,0,0,0,en,True,False,False,False,,0,True,871998530667372544,rakesh kushwahji (Patel),"computer operating work with social work
transport services",False,2017-06-06,3,130,"Madhya Pradesh, India",Government is gearing up its efforts to fight against the #COVID-19 pandemic. #IndiaFightsCorona https://t.co/mzGw9daHfM
2315,1259633333434187776,2020-05-10,https://twitter.com/ExSBSRogerlaura/status/1259633333434187776,62,0,0,0,0,en,True,False,False,False,,0,False,1249488608265768960,Ex-SBS Roger Laura,Economista Ex-SBS. Revelaré los SECRETOS de la banca. Propondré Leyes para el Ciudadano,False,2020-04-13,50,229,Perú,"scientific Evidence about #COVID ー 19

https://t.co/xbM4i5SBKG"
2316,1259633305722302464,2020-05-10,https://twitter.com/jak_knight/status/1259633305722302464,145,0,0,0,0,en,False,False,False,True,,0,True,95990727,John Knight,"Business consulting, accounting and tax services for small to medium businesses with a particular focus on the Real Estate Industry.",False,2009-12-10,1968,2616,"Brisbane, Qld, Australia",Looking forward to another great chat about the other side of the #COVID curve #calmcovidconvos #accountants #advisers #scalingup @DrGlenRichards
2317,1259633275980574721,2020-05-10,https://twitter.com/Jeypeefarm/status/1259633275980574721,265,0,0,0,0,en,True,False,False,False,,0,True,631781493,Palaneeswar,Climate Smart Food Producer,False,2012-07-10,881,686,Virudhunagar ,"Nature has all therapy. #Starling Teaches. Suspension of Judgement Approach in traditional Indian System of Medicine #ISM - #Ayurveda #Siddha, using #herbs could fine tune them &amp; help discovering drugs for #CoVID #coronavirus 
https://t.co/naqo9fvrD5 @smith_jam"
2318,1259633207399636992,2020-05-10,https://twitter.com/amrapalimaitra/status/1259633207399636992,207,0,0,1,0,en,True,False,False,False,,0,True,3060655250,Amrapali Maitra,"I write about bodies, illness, & care across cultures. I practice medicine. @BrighamWomens @StanfordMedAlum @PDSoros 🇮🇳 🇺🇸 MD/PhD Anthropology",False,2015-03-04,848,1120,"Massachusetts, USA","@lahirujayatil and I just donated. Support home care workers, nannies, and housekeepers affected by #covid-19. Chip in to our #Coronavirus Care Fund right now: https://t.co/5TzZ53OjQJ https://t.co/oWu4ToJ5IF"
2319,1259633078701621249,2020-05-10,https://twitter.com/conpsweeney/status/1259633078701621249,211,0,0,1,0,en,True,False,False,False,,0,True,2163322584,Con Sweeney,Social Media Adviser - strategy & applications consulting | content development | teaching & coaching                 Managing Director - Someddi LLC,False,2013-10-29,49029,47702,NYC Area,40         Are you using #socialmedia to meet new people during the #COVID-19 #pandemic?  Read my #blogpost to find out: https://t.co/NJDu5H4OZY #amwriting #writingcommunity #writersnetwork #storyteller #writers
2320,1259632895242747905,2020-05-10,https://twitter.com/TheeCodeTech/status/1259632895242747905,268,0,0,1,0,en,False,False,False,False,,0,True,1073836694569242624,TheeCode Technologies,"Setup your Loan Origination and Management with our Embedded Lending SaaS designed to meet the specific needs of Lenders, Banks and Fintech Startups.",False,2018-12-15,10,78,Chennai,We are always hungry and always awake. Want to make your dream product come true we do great code and even greater support. DM us or ping us at hai@theecode.xyz  we offer better rate card during your #COVID #COVID19 budget crunch. Ready for a #100DaysOfCode challenge?
2321,1259632837558276097,2020-05-10,https://twitter.com/CoronaVirusNFO/status/1259632837558276097,200,0,0,0,0,en,True,False,False,False,,0,True,1238684966063501313,CoronaVirusNewsLive.com,Latest Live News Related To The Corona Virus (COVID-19) Pandemic.,False,2020-03-14,72,0,,"EU Plots to Restart Travel And Tourism Despite Coronavirus #coronavirus #borderrestrictions #coronavirus #covid-19 #economicdownturn #europeancommission #europeanunion #plot...
https://t.co/uWFqPkz9e8"
